domain,profile,caseID,eventID,modelID,estimateStage,motionMode,sampleCount,positionRMSEMeters,positionMedianErrorMeters,positionP95ErrorMeters,velocityRMSEMetersPerSecond,velocityMedianErrorMetersPerSecond,velocityP95ErrorMetersPerSecond
synthetic_canonical,degraded,horizontal_acceleration__degraded,synthetic_canonical::horizontal_acceleration__degraded,warm_ukf,posterior,forward_acceleration,120,400.554450523513,40.4146863952502,1521.32820378002,14.7144873914849,13.3175715520023,22.196644206534
synthetic_canonical,ideal,vertical_acceleration__ideal,synthetic_canonical::vertical_acceleration__ideal,cv_ekf,prior,constant_velocity,120,0.0474907984068272,6.54756604490103e-07,0.13556883210822,0.0444685688647634,8.11839564500011e-07,0.0877807800975297
synthetic_canonical,ideal,vertical_acceleration__ideal,synthetic_canonical::vertical_acceleration__ideal,cv_ekf,prior,vertical_acceleration,120,0.214762004651247,0.222619403579301,0.230263023442603,0.25261644937137,0.258429527862926,0.269799461585908
synthetic_canonical,ideal,vertical_acceleration__ideal,synthetic_canonical::vertical_acceleration__ideal,cv_ekf,posterior,constant_velocity,120,0.0239256475193305,3.29863269143971e-07,0.0682989589654426,0.0293999421325395,6.70078000364215e-07,0.0421079312558003
synthetic_canonical,ideal,vertical_acceleration__ideal,synthetic_canonical::vertical_acceleration__ideal,cv_ekf,posterior,vertical_acceleration,120,0.108196117905047,0.112154639628898,0.11600546043519,0.180495579433148,0.183429528277653,0.194799461585908
synthetic_canonical,ideal,vertical_acceleration__ideal,synthetic_canonical::vertical_acceleration__ideal,ca_ekf,prior,constant_velocity,120,0.0890336215472149,0.00230564994672022,0.240854292686436,0.0911176414833874,0.00152188330843269,0.249168034205812
synthetic_canonical,ideal,vertical_acceleration__ideal,synthetic_canonical::vertical_acceleration__ideal,ca_ekf,prior,vertical_acceleration,120,0.0893211432236998,0.00490342767625407,0.241779756388496,0.091554211544344,0.00479778351457771,0.249198560732431
synthetic_canonical,ideal,vertical_acceleration__ideal,synthetic_canonical::vertical_acceleration__ideal,ca_ekf,posterior,constant_velocity,120,0.0508540948891904,0.00131693779439956,0.137570805746236,0.0711053032317551,0.000731283220154118,0.198250223945122
synthetic_canonical,ideal,vertical_acceleration__ideal,synthetic_canonical::vertical_acceleration__ideal,ca_ekf,posterior,vertical_acceleration,120,0.0510183043931243,0.0028007327123305,0.138099339150813,0.0715469931529318,0.00370500737592172,0.200453490491296
synthetic_canonical,ideal,vertical_acceleration__ideal,synthetic_canonical::vertical_acceleration__ideal,ct_ekf,prior,constant_velocity,120,0.0502847819306184,8.89243892743252e-07,0.145296825508467,0.0458820166528319,1.00739823752268e-06,0.0931228953042863
synthetic_canonical,ideal,vertical_acceleration__ideal,synthetic_canonical::vertical_acceleration__ideal,ct_ekf,prior,vertical_acceleration,120,0.224736008775176,0.233170147973851,0.241001539939134,0.25841726255259,0.264482597439496,0.275919441877425
synthetic_canonical,ideal,vertical_acceleration__ideal,synthetic_canonical::vertical_acceleration__ideal,ct_ekf,posterior,constant_velocity,120,0.0258095853957759,4.56420821137726e-07,0.0745762571045816,0.030648143641809,8.63036280108342e-07,0.046387659446755
synthetic_canonical,ideal,vertical_acceleration__ideal,synthetic_canonical::vertical_acceleration__ideal,ct_ekf,posterior,vertical_acceleration,120,0.115349873009054,0.119678849441243,0.123698454815894,0.18636796671911,0.189482597681154,0.200919441877425
synthetic_canonical,ideal,vertical_acceleration__ideal,synthetic_canonical::vertical_acceleration__ideal,native_imm,prior,constant_velocity,120,0.0598314637168619,0.00413191054394349,0.161831818207639,0.0470746536703042,5.01529416576572e-05,0.0979292551279985
synthetic_canonical,ideal,vertical_acceleration__ideal,synthetic_canonical::vertical_acceleration__ideal,native_imm,prior,vertical_acceleration,120,0.241086861485056,0.250719225747871,0.259413556995226,0.263069676331618,0.269284122920283,0.282228651838654
synthetic_canonical,ideal,vertical_acceleration__ideal,synthetic_canonical::vertical_acceleration__ideal,native_imm,posterior,constant_velocity,120,0.0294676429937656,8.73529643292614e-07,0.0868259744202078,0.0323053747792536,1.11585672455121e-06,0.0524179775397915
synthetic_canonical,ideal,vertical_acceleration__ideal,synthetic_canonical::vertical_acceleration__ideal,native_imm,posterior,vertical_acceleration,120,0.128819646608256,0.133889009549421,0.138691074544568,0.193848852417718,0.197163247883449,0.21022534695412
synthetic_canonical,ideal,vertical_acceleration__ideal,synthetic_canonical::vertical_acceleration__ideal,warm_ukf,prior,constant_velocity,120,88.9392086179649,8.02412047621928,124.508411543492,15.4648719469549,14.082274750322,21.4773461282004
synthetic_canonical,ideal,vertical_acceleration__ideal,synthetic_canonical::vertical_acceleration__ideal,warm_ukf,prior,vertical_acceleration,120,131.824486580021,8.1322600401613,347.864451959751,14.1490231045823,13.7758491996489,17.855858297053
synthetic_canonical,ideal,vertical_acceleration__ideal,synthetic_canonical::vertical_acceleration__ideal,warm_ukf,posterior,constant_velocity,120,0.0475099392232859,0.0460127768768125,0.0739957509306389,15.4750361331302,14.3067741609493,21.3821007211812
synthetic_canonical,ideal,vertical_acceleration__ideal,synthetic_canonical::vertical_acceleration__ideal,warm_ukf,posterior,vertical_acceleration,120,0.0454548127694431,0.044494905625395,0.0699553311084584,14.0032900804215,13.6067911656256,17.7557069587229
synthetic_canonical,empirical_timing,vertical_acceleration__empirical_timing,synthetic_canonical::vertical_acceleration__empirical_timing,cv_ekf,prior,constant_velocity,120,2.61344965678378,0.00119218670670307,7.32272093117763,0.297381841034858,0.000386435450319134,0.642487498213839
synthetic_canonical,empirical_timing,vertical_acceleration__empirical_timing,synthetic_canonical::vertical_acceleration__empirical_timing,cv_ekf,prior,vertical_acceleration,120,0.667137601910977,0.254454890918169,1.39288702531439,0.387345008557361,0.306770431250751,0.658312653100453
synthetic_canonical,empirical_timing,vertical_acceleration__empirical_timing,synthetic_canonical::vertical_acceleration__empirical_timing,cv_ekf,posterior,constant_velocity,120,2.47772793641192,0.000550921941794513,7.00147718207108,0.289907469211226,0.000386435450319134,0.642487498213839
synthetic_canonical,empirical_timing,vertical_acceleration__empirical_timing,synthetic_canonical::vertical_acceleration__empirical_timing,cv_ekf,posterior,vertical_acceleration,120,0.517237730804017,0.150350738494581,1.08302028907656,0.324532295174791,0.258432873006787,0.583312653100452
synthetic_canonical,empirical_timing,vertical_acceleration__empirical_timing,synthetic_canonical::vertical_acceleration__empirical_timing,ca_ekf,prior,constant_velocity,120,2.28522303133324,0.0219995729535185,6.4441176028422,0.491843809155586,0.0203481140730932,1.39038785162458
synthetic_canonical,empirical_timing,vertical_acceleration__empirical_timing,synthetic_canonical::vertical_acceleration__empirical_timing,ca_ekf,prior,vertical_acceleration,120,0.196040184650042,0.0204466701707133,0.357129575842464,0.131231321646936,0.0121756215720812,0.310083782272944
synthetic_canonical,empirical_timing,vertical_acceleration__empirical_timing,synthetic_canonical::vertical_acceleration__empirical_timing,ca_ekf,posterior,constant_velocity,120,2.0575709675711,0.0173096966614139,5.76769647069386,0.460400254488672,0.0173592237664688,1.3152966769679
synthetic_canonical,empirical_timing,vertical_acceleration__empirical_timing,synthetic_canonical::vertical_acceleration__empirical_timing,ca_ekf,posterior,vertical_acceleration,120,0.141048707887318,0.0131180789653627,0.221412359786882,0.109304200092048,0.00965118757385297,0.260797142384045
synthetic_canonical,empirical_timing,vertical_acceleration__empirical_timing,synthetic_canonical::vertical_acceleration__empirical_timing,ct_ekf,prior,constant_velocity,120,2.6466932713317,0.000590789428770222,7.41321188482243,0.300581212143225,0.000445445458518101,0.649128198515687
synthetic_canonical,empirical_timing,vertical_acceleration__empirical_timing,synthetic_canonical::vertical_acceleration__empirical_timing,ct_ekf,prior,vertical_acceleration,120,0.682358826188989,0.266739966963996,1.41533133048642,0.393297038896086,0.31488329172458,0.663844837476009
synthetic_canonical,empirical_timing,vertical_acceleration__empirical_timing,synthetic_canonical::vertical_acceleration__empirical_timing,ct_ekf,posterior,constant_velocity,120,2.50942643072109,0.000549515823422553,7.08864778556426,0.2930084512046,0.000445445458518101,0.649128198515687
synthetic_canonical,empirical_timing,vertical_acceleration__empirical_timing,synthetic_canonical::vertical_acceleration__empirical_timing,ct_ekf,posterior,vertical_acceleration,120,0.529793537899902,0.155552153726148,1.10621311850036,0.330367980392659,0.264174799412294,0.588844837476009
synthetic_canonical,empirical_timing,vertical_acceleration__empirical_timing,synthetic_canonical::vertical_acceleration__empirical_timing,native_imm,prior,constant_velocity,120,2.86304131235402,0.0551968166772684,8.0316035048767,0.299102277665099,0.00194613920131002,0.642790444904412
synthetic_canonical,empirical_timing,vertical_acceleration__empirical_timing,synthetic_canonical::vertical_acceleration__empirical_timing,native_imm,prior,vertical_acceleration,120,0.640965514871465,0.271476295466543,1.38576112334992,0.370154852297892,0.287991318927011,0.646454873580753
synthetic_canonical,empirical_timing,vertical_acceleration__empirical_timing,synthetic_canonical::vertical_acceleration__empirical_timing,native_imm,posterior,constant_velocity,120,2.710975862864,0.0175657043033834,7.66890456861889,0.291661484987561,0.00135803535875023,0.642790444904412
synthetic_canonical,empirical_timing,vertical_acceleration__empirical_timing,synthetic_canonical::vertical_acceleration__empirical_timing,native_imm,posterior,vertical_acceleration,120,0.501372443686107,0.150882083108627,1.09006560441164,0.310404306496481,0.219005367108056,0.573871166363202
synthetic_canonical,empirical_timing,vertical_acceleration__empirical_timing,synthetic_canonical::vertical_acceleration__empirical_timing,warm_ukf,prior,constant_velocity,120,409.736716076941,19.7014026127601,920.701986704476,16.365599595241,17.2236230193512,21.9489190708373
synthetic_canonical,empirical_timing,vertical_acceleration__empirical_timing,synthetic_canonical::vertical_acceleration__empirical_timing,warm_ukf,prior,vertical_acceleration,120,156.65342887495,10.8159344573115,431.422350912031,17.5194082553074,18.1292887796259,21.8318440122891
synthetic_canonical,empirical_timing,vertical_acceleration__empirical_timing,synthetic_canonical::vertical_acceleration__empirical_timing,warm_ukf,posterior,constant_velocity,120,297.186312466424,8.99938265207415,918.648045013181,16.2463870619083,17.0422753954261,21.8719904307838
synthetic_canonical,empirical_timing,vertical_acceleration__empirical_timing,synthetic_canonical::vertical_acceleration__empirical_timing,warm_ukf,posterior,vertical_acceleration,120,114.462930881236,3.24573208822465,35.779307309951,17.4787086805091,18.1557023629355,21.7225096653938
synthetic_canonical,degraded,vertical_acceleration__degraded,synthetic_canonical::vertical_acceleration__degraded,cv_ekf,prior,constant_velocity,120,32.1011991237425,26.9401635107925,51.8837035214829,2.82659942300943,2.48845436776713,4.1898830534947
synthetic_canonical,degraded,vertical_acceleration__degraded,synthetic_canonical::vertical_acceleration__degraded,cv_ekf,prior,vertical_acceleration,120,31.8078652759223,29.0349073317612,46.1135225878296,2.93481202054947,2.89332418915385,4.32683320432191
synthetic_canonical,degraded,vertical_acceleration__degraded,synthetic_canonical::vertical_acceleration__degraded,cv_ekf,posterior,constant_velocity,120,31.011124566965,25.9738468614066,50.8631123309787,2.81154505157599,2.44007854393375,4.1898830534947
synthetic_canonical,degraded,vertical_acceleration__degraded,synthetic_canonical::vertical_acceleration__degraded,cv_ekf,posterior,vertical_acceleration,120,30.8170958809176,27.7189981169822,44.5322935626072,2.92980176616601,2.92177352435051,4.33349363467904
synthetic_canonical,degraded,vertical_acceleration__degraded,synthetic_canonical::vertical_acceleration__degraded,ca_ekf,prior,constant_velocity,120,86.8569399130782,45.7034836494077,209.58431450943,11.486135060382,7.90085287115781,22.1118561767141
synthetic_canonical,degraded,vertical_acceleration__degraded,synthetic_canonical::vertical_acceleration__degraded,ca_ekf,prior,vertical_acceleration,120,53.2254024218752,50.5995606971425,80.3874032848614,10.4785054165775,9.51796368533408,16.2506170413155
synthetic_canonical,degraded,vertical_acceleration__degraded,synthetic_canonical::vertical_acceleration__degraded,ca_ekf,posterior,constant_velocity,120,81.9025512765254,41.0389376251667,199.281176634173,11.0157491563151,7.47541062091378,21.3804233727171
synthetic_canonical,degraded,vertical_acceleration__degraded,synthetic_canonical::vertical_acceleration__degraded,ca_ekf,posterior,vertical_acceleration,120,49.2449641999201,46.4497043922965,74.3674031782645,9.99351337308206,9.18377896790328,15.4599407735043
synthetic_canonical,degraded,vertical_acceleration__degraded,synthetic_canonical::vertical_acceleration__degraded,ct_ekf,prior,constant_velocity,120,32.2299152379676,27.0035678929642,52.0811596956785,2.86823456842344,2.5545409821577,4.19337719928187
synthetic_canonical,degraded,vertical_acceleration__degraded,synthetic_canonical::vertical_acceleration__degraded,ct_ekf,prior,vertical_acceleration,120,31.6391685707517,28.6074498708596,45.9912972233494,2.95692543746783,2.86915936236261,4.42167761796503
synthetic_canonical,degraded,vertical_acceleration__degraded,synthetic_canonical::vertical_acceleration__degraded,ct_ekf,posterior,constant_velocity,120,31.1180221745119,25.989962170611,50.8310666717322,2.85062785974491,2.54172413957023,4.19256164570606
synthetic_canonical,degraded,vertical_acceleration__degraded,synthetic_canonical::vertical_acceleration__degraded,ct_ekf,posterior,vertical_acceleration,120,30.6386159117745,27.4715129619293,44.5177061877985,2.9480916802024,2.85790521354791,4.41670513609535
synthetic_canonical,degraded,vertical_acceleration__degraded,synthetic_canonical::vertical_acceleration__degraded,native_imm,prior,constant_velocity,120,58.0823497127018,45.1507377254673,105.515130084553,17.3507451904,9.68736033531058,35.1476673515811
synthetic_canonical,degraded,vertical_acceleration__degraded,synthetic_canonical::vertical_acceleration__degraded,native_imm,prior,vertical_acceleration,120,60.4370664892865,49.5518749209027,99.1709177452553,15.6655846337637,10.4938983313013,33.0088001406016
synthetic_canonical,degraded,vertical_acceleration__degraded,synthetic_canonical::vertical_acceleration__degraded,native_imm,posterior,constant_velocity,120,52.5074859248375,40.3374921041586,101.727022081909,15.7790951715482,9.66473449421865,32.2543653922113
synthetic_canonical,degraded,vertical_acceleration__degraded,synthetic_canonical::vertical_acceleration__degraded,native_imm,posterior,vertical_acceleration,120,54.6579625151471,44.1173137564962,88.7328936771316,14.7918418415289,10.0487653623526,30.5673166062244
synthetic_canonical,degraded,vertical_acceleration__degraded,synthetic_canonical::vertical_acceleration__degraded,warm_ukf,prior,constant_velocity,120,940.465132988261,50.7041099370799,2370.2980357744,18.923052864505,18.065278346894,26.524838050484
synthetic_canonical,degraded,vertical_acceleration__degraded,synthetic_canonical::vertical_acceleration__degraded,warm_ukf,prior,vertical_acceleration,120,253.608742310418,49.6146284612521,490.179796721277,20.9108560504432,22.0668076967973,25.1282770962588
synthetic_canonical,degraded,vertical_acceleration__degraded,synthetic_canonical::vertical_acceleration__degraded,warm_ukf,posterior,constant_velocity,120,903.83003996394,42.6357944156289,2369.58719575453,19.0478083608623,18.1730086801177,26.4414643115181
synthetic_canonical,degraded,vertical_acceleration__degraded,synthetic_canonical::vertical_acceleration__degraded,warm_ukf,posterior,vertical_acceleration,120,211.61728670883,45.5409530458055,137.122483517571,20.7489971884392,21.990550010395,24.9951404859722
