domain,profile,modelID,estimateStage,targetReference,sampleCount,eventCount,positionRMSEMeters,positionMedianErrorMeters,positionP95ErrorMeters,velocityRMSEMetersPerSecond,velocityMedianErrorMetersPerSecond,velocityP95ErrorMetersPerSecond,meanNEES,stateCoverage95,positionCoverage95,divergenceCount,invalidCovarianceCount
synthetic_out_of_distribution,degraded,warm_ukf,prior,latent_kinematic_truth,3600,3,691.546393081145,191.300444792045,1415.26768139346,192.051176616596,106.442406580374,384.46117569534,406.906562499938,0.0216666666666667,0.293055555555556,0,0
synthetic_out_of_distribution,empirical_timing,ca_ekf,posterior,latent_kinematic_truth,3600,3,383.725133740565,2.85246100976615,231.692177696628,87.9634593992375,6.3120396918783,129.307383734004,301.744987707668,0.445555555555556,0.544166666666667,0,0
synthetic_out_of_distribution,empirical_timing,ca_ekf,prior,latent_kinematic_truth,3600,3,424.484295856464,7.54355441812033,294.70187551035,95.344971460384,8.95373490314134,147.362642847129,342.47873018288,0.428055555555556,0.463888888888889,0,0
synthetic_out_of_distribution,empirical_timing,ct_ekf,posterior,latent_kinematic_truth,3600,3,367.055150280181,10.2181503379638,344.894279617192,81.3959459777499,16.7103782135952,156.192734240968,802.326936765636,0.188333333333333,0.298888888888889,0,0
synthetic_out_of_distribution,empirical_timing,ct_ekf,prior,latent_kinematic_truth,3600,3,402.718552813457,22.3793802632661,416.641134203366,90.1076157428597,21.6253304091987,178.015288176215,972.704064064367,0.131388888888889,0.143055555555556,0,0
synthetic_out_of_distribution,empirical_timing,cv_ekf,posterior,latent_kinematic_truth,3600,3,337.942638641598,6.80013045670218,304.580376050952,77.9564139237683,9.25465403504774,157.671291419742,778.905068026085,0.413333333333333,0.457777777777778,0,0
synthetic_out_of_distribution,empirical_timing,cv_ekf,prior,latent_kinematic_truth,3600,3,371.709184287502,14.3069727752464,369.677911304654,86.8151411994999,12.0313841172797,178.183263674467,950.918156594351,0.371944444444444,0.385833333333333,0,0
synthetic_out_of_distribution,empirical_timing,native_imm,posterior,latent_kinematic_truth,3600,3,273.672678237035,1.20599817611121,130.134578113125,63.7017025743853,2.79011323211439,88.8984558495046,12.0257664644936,0.826944444444444,0.886111111111111,0,0
synthetic_out_of_distribution,empirical_timing,native_imm,prior,latent_kinematic_truth,3600,3,301.970478621018,3.40376900383344,164.303050062968,68.9495178737502,4.22111298060442,108.874796617689,14.3935888646696,0.799444444444444,0.825277777777778,0,0
synthetic_out_of_distribution,empirical_timing,warm_ukf,posterior,latent_kinematic_truth,3600,3,851.37205770547,26.5827787262081,891.463965328157,175.491724942929,99.7359497912498,365.917748006686,378.924884597779,0.0263888888888889,0.6825,0,0
