domain,profile,comparisonFamily,modelID,transitionBin,transitionBinCenterSeconds,sampleCount,eventCount,positionRMSEMeters,positionMedianErrorMeters,velocityRMSEMetersPerSecond,velocityMedianErrorMetersPerSecond
synthetic_in_distribution,empirical_timing,causal_history,constturn,minus10_to_0,-5,12698,100,9.250678495582,0.04604545704251,1.56617768083069,0.125527086972232
synthetic_in_distribution,empirical_timing,same_information,expanded_warm_mean_v1,0_to_10,5,12738,100,45.6206272043375,20.6190102345439,6.79626272483652,0.777048326219384
synthetic_in_distribution,empirical_timing,same_information,constvel,0_to_10,5,12738,100,27.0969436318465,0.221780824869738,6.7513201340347,0.596676612437263
synthetic_in_distribution,empirical_timing,causal_history,expanded_warm_mean_v1,0_to_10,5,12738,100,45.6206272043375,20.6190102345439,6.79626272483652,0.777048326219384
synthetic_in_distribution,empirical_timing,causal_history,constvel,0_to_10,5,12738,100,27.0969436318465,0.221780824869738,6.7513201340347,0.596676612437263
synthetic_in_distribution,empirical_timing,causal_history,constacc,0_to_10,5,12738,100,12.0091624786393,0.000468456529972451,4.36174294654669,0.00180768000730056
synthetic_in_distribution,empirical_timing,causal_history,constturn,0_to_10,5,12738,100,12.0795267555268,0.0700314137848181,4.31441427904825,0.182585813583325
synthetic_in_distribution,empirical_timing,same_information,expanded_warm_mean_v1,10_to_30,20,11602,100,59.3303220189793,20.7137774713705,8.45462124864724,0.760163517579464
synthetic_in_distribution,empirical_timing,same_information,constvel,10_to_30,20,11602,100,43.4662923058078,0.185939613201231,8.4373171259896,0.563221355144067
synthetic_in_distribution,empirical_timing,causal_history,expanded_warm_mean_v1,10_to_30,20,11602,100,59.3303220189793,20.7137774713705,8.45462124864724,0.760163517579464
synthetic_in_distribution,empirical_timing,causal_history,constvel,10_to_30,20,11602,100,43.4662923058078,0.185939613201231,8.4373171259896,0.563221355144067
synthetic_in_distribution,empirical_timing,causal_history,constacc,10_to_30,20,11602,100,26.9705562070528,7.29015461814988e-12,4.5821187808745,0
synthetic_in_distribution,empirical_timing,causal_history,constturn,10_to_30,20,11602,100,26.0813689035315,0.0539724470216925,4.37844672326667,0.14725161809862
synthetic_in_distribution,empirical_timing,same_information,expanded_warm_mean_v1,30_to_60,45,185,26,111.253499019067,20.4923836873494,16.2750887845601,0.99416424873151
synthetic_in_distribution,empirical_timing,same_information,constvel,30_to_60,45,185,26,115.925179060454,0.292290319448512,17.0290022861872,0.74868536032271
synthetic_in_distribution,empirical_timing,causal_history,expanded_warm_mean_v1,30_to_60,45,185,26,111.253499019067,20.4923836873494,16.2750887845601,0.99416424873151
synthetic_in_distribution,empirical_timing,causal_history,constvel,30_to_60,45,185,26,115.925179060454,0.292290319448512,17.0290022861872,0.74868536032271
synthetic_in_distribution,empirical_timing,causal_history,constacc,30_to_60,45,185,26,27.0674073393649,1.45803092362998e-11,5.2674272562928,0
synthetic_in_distribution,empirical_timing,causal_history,constturn,30_to_60,45,185,26,10.9905377024352,0.133881352588233,2.08758594707457,0.292290319450458
synthetic_in_distribution,degraded,same_information,expanded_warm_mean_v1,minus30_to_minus10,-20,8414,100,98.755204538052,61.3837764873151,11.6907792471103,3.54325511875668
synthetic_in_distribution,degraded,same_information,constvel,minus30_to_minus10,-20,8414,100,86.3646014443865,54.5391140773493,11.6099189661513,3.48718222265307
synthetic_in_distribution,degraded,causal_history,expanded_warm_mean_v1,minus30_to_minus10,-20,8373,100,98.8463204549633,61.3136376964212,11.7064189843817,3.54106977570884
synthetic_in_distribution,degraded,causal_history,constvel,minus30_to_minus10,-20,8373,100,86.4443473204633,54.4971861544145,11.6243263940071,3.48551354300023
synthetic_in_distribution,degraded,causal_history,constacc,minus30_to_minus10,-20,8373,100,112.540888498701,55.927971882005,18.0810695291667,6.39975897504779
synthetic_in_distribution,degraded,causal_history,constturn,minus30_to_minus10,-20,8373,100,86.4345161553517,54.9261128382987,11.6223280948819,4.31678884210626
synthetic_in_distribution,degraded,same_information,expanded_warm_mean_v1,minus10_to_0,-5,9512,100,103.418157322146,62.560848178057,12.5002764564434,3.58065345092248
